2020-10-17 23:29:02,82,retail,Raqueta,20,tienda-A,casa-F,182
2020-10-17 23:29:02,83,retail,Refrigerador,120,tienda-B,casa-U,183
2020-10-17 23:29:02,84,retail,Tostador,25,tienda-C,casa-A,184
2020-10-17 23:29:02,85,retail,Perfume,15,tienda-A,casa-N,185
2020-10-17 23:29:02,86,retail,Tobillera,6,tienda-C,casa-N,186
2020-10-17 23:29:02,87,retail,Notebook,80,tienda-B,casa-A,187
2020-10-17 23:29:02,88,retail,Set de ollas,50,tienda-C,casa-C,188
2020-10-17 23:29:02,89,retail,Parlante,25,tienda-C,casa-E,189
2020-10-17 23:29:02,90,retail,Lampara,30,tienda-A,casa-A,190
2020-10-17 23:29:02,91,retail,Sillón,105,tienda-C,casa-C,191
2020-10-17 23:29:02,92,retail,Mesa,90,tienda-A,casa-S,192
2020-10-17 23:29:02,93,retail,Cama,115,tienda-B,casa-A,193
2020-10-17 23:40:23,94,prioritario,Secador de pelo,15,pyme,casa-K,294
2020-10-17 23:40:23,95,prioritario,Jabón para la ducha,8,pyme,casa-A,295
2020-10-17 23:40:23,96,normal,Acondicionador,10,pyme,casa-A,296
2020-10-17 23:40:23,97,normal,Shampoo,10,pyme,casa-D,297
2020-10-17 23:40:23,98,prioritario,Crema para peinar,8,pyme,casa-E,298
2020-10-17 23:40:23,99,prioritario,Placa madre,50,pyme,casa-B,299
2020-10-17 23:40:23,100,normal,Procesador R,75,pyme,casa-N,2100
2020-10-17 23:40:23,101,prioritario,Ventilador,10,pyme,casa-N,2101
2020-10-17 23:40:23,102,normal,Gabinete,20,pyme,casa-S,2102
2020-10-17 23:40:23,103,prioritario,Fuente de poder,25,pyme,casa-P,2103
2020-10-17 23:40:23,104,normal,Memoria RAM,22,pyme,casa-R,2104
2020-10-17 23:40:23,105,normal,Procesador I,90,pyme,casa-N,2105
2020-10-17 23:40:23,106,prioritario,Tarjeta de video,115,pyme,casa-I,2106
2020-10-17 23:40:23,107,prioritario,Set de plumones,9,pyme,casa-C,2107
2020-10-17 23:40:23,108,normal,Cuadernos,5,pyme,casa-C,2108
2020-10-17 23:40:23,109,normal,Lapices,4,pyme,casa-I,2109
2020-10-17 23:40:23,110,normal,Zapatillas de futbol,16,pyme,casa-E,2110
2020-10-17 23:40:23,111,prioritario,Pelota de futbol,11,pyme,casa-V,2111
2020-10-17 23:40:23,112,prioritario,Raqueta de tenis,15,pyme,casa-Z,2112
2020-10-17 23:40:23,113,prioritario,Palo de golf,18,pyme,casa-Y,2113
2020-10-17 23:40:23,114,normal,Polera,9,pyme,casa-F,2114
2020-10-17 23:40:23,115,prioritario,Pantalón,11,pyme,casa-C,2115
2020-10-17 23:40:23,116,normal,Abrigo,17,pyme,casa-U,2116
2020-10-17 23:40:23,117,prioritario,Bufanda,6,pyme,casa-A,2117
2020-10-17 23:40:23,118,normal,Chaqueta,16,pyme,casa-X,2118
2020-10-17 23:40:23,119,prioritario,Sueter,14,pyme,casa-C,2119
2020-10-17 23:40:23,120,normal,Pantalón,10,pyme,casa-A,2120
2020-10-17 23:40:23,121,normal,Polera,7,pyme,casa-Q,2121
2020-10-17 23:40:23,122,normal,Pistachos: 200 g,4,pyme,casa-B,2122
2020-10-17 23:40:23,123,normal,Mani: 1 Kg,5,pyme,casa-A,2123
2020-10-17 23:40:23,124,normal,Almendras: 500 g,5,pyme,casa-L,2124
2020-10-17 23:40:23,125,normal,Chia: 500 g,6,pyme,casa-D,2125
2020-10-17 23:40:23,126,prioritario,Arroz: 1 Kg,3,pyme,casa-C,2126
